account_number,customer_id,branch_id,account_type_id,balance,open_date,account_status,last_transaction_date
100000000446,274,82,1,138118,2021-07-30,Active,2025-01-28
100000000447,274,53,1,237341,2019-05-05,Active,2019-12-13
100000000448,275,96,1,56866,2022-08-30,Active,2024-04-16
100000000449,275,48,1,93207,2019-09-17,Inactive,2021-10-01
100000000450,276,21,4,495623,2022-02-06,Active,2023-06-27
100000000451,276,32,1,204799,2019-09-25,Active,2022-06-29
100000000452,277,94,1,105703,2021-08-17,Active,2023-01-28
100000000453,277,2,3,14146,2021-12-08,Active,2025-07-09
100000000454,278,67,3,34929,2024-03-22,Active,2024-09-30
100000000455,279,81,1,150089,2024-02-23,Active,2026-03-17
100000000456,279,63,2,968142,2023-05-22,Active,2025-02-24
100000000457,280,16,3,9996,2019-04-29,Active,2020-12-23
100000000458,280,32,3,167472,2024-07-21,Active,2024-09-09
100000000459,280,50,1,281064,2022-05-20,Active,2025-12-06
100000000460,281,17,1,178036,2019-12-25,Active,2026-04-23
100000000461,282,31,1,112414,2023-08-29,Active,2025-09-21
100000000462,282,86,1,256583,2024-12-15,Active,2026-05-01
100000000463,283,119,1,249293,2018-09-16,Active,2023-08-28
100000000464,283,112,2,111438,2017-05-17,Active,2021-10-25
100000000465,284,10,3,121525,2025-04-15,Active,2025-04-19
100000000466,285,61,2,190397,2019-07-26,Active,2025-11-14
100000000467,285,97,2,270004,2025-01-25,Active,2026-02-27
100000000468,285,103,4,796672,2025-06-23,Active,2026-03-07
100000000469,286,60,3,237087,2025-12-28,Active,2026-06-07
100000000470,287,91,1,132519,2017-11-03,Active,2020-01-06
100000000471,287,44,2,930026,2016-09-04,Active,2024-03-29
100000000472,288,93,1,67011,2021-04-25,Active,2025-02-01
100000000473,288,97,2,1060242,2023-12-25,Active,2025-05-03
100000000474,288,64,2,461690,2020-04-02,Active,2022-07-15
100000000475,289,112,1,76520,2026-06-14,Active,2026-06-21
100000000476,290,87,3,24991,2020-11-30,Active,2022-03-04
100000000477,291,76,1,110252,2026-06-11,Active,2026-06-28
100000000478,291,113,1,113710,2025-07-05,Active,2025-08-08
100000000479,291,8,2,66747,2020-07-14,Active,2021-06-02
100000000480,292,44,1,202990,2022-12-02,Active,2025-06-15
100000000481,293,84,1,160591,2018-12-06,Inactive,2019-11-27
100000000482,293,116,3,119808,2018-10-05,Active,2023-06-26
100000000483,294,93,3,119622,2024-05-29,Active,2024-10-13
100000000484,294,2,1,129738,2021-06-21,Active,2022-06-03
100000000485,295,117,1,166554,2021-02-11,Active,2023-07-16
100000000486,296,115,1,100893,2017-05-15,Active,2020-05-29
100000000487,297,15,4,1242380,2025-09-21,Active,2026-04-13
100000000488,297,45,1,227935,2017-10-14,Active,2021-07-14
100000000489,298,43,1,32863,2025-12-21,Active,2026-05-15
100000000490,298,9,1,214264,2023-06-27,Active,2025-09-20
100000000491,299,24,1,239644,2022-07-19,Active,2022-12-04
100000000492,299,78,1,277045,2025-07-28,Active,2025-11-11
100000000493,300,52,2,1478702,2020-07-18,Active,2025-04-30
100000000494,300,104,4,3076832,2023-03-10,Active,2025-02-19
100000000495,300,71,2,691287,2025-01-23,Active,2026-05-24
100000000496,301,1,1,283174,2026-02-07,Active,2026-05-14
100000000497,301,24,1,264760,2018-05-07,Active,2018-06-12
100000000498,302,90,1,289356,2019-05-22,Active,2026-03-01
100000000499,302,24,1,126178,2016-07-30,Active,2020-11-03
100000000500,303,3,1,21545,2020-08-26,Active,2026-02-09
100000000501,304,87,3,45311,2020-09-29,Active,2020-11-28
100000000502,304,67,3,220374,2022-08-05,Active,2023-06-01
100000000503,305,32,2,978144,2022-01-24,Active,2023-02-15
100000000504,305,76,2,737897,2017-05-29,Active,2022-01-25
100000000505,306,103,3,232525,2019-08-21,Active,2024-12-15
100000000506,307,110,1,179057,2024-04-06,Active,2026-04-04
100000000507,307,24,1,296009,2026-05-22,Active,2026-06-02
100000000508,308,79,1,205293,2021-10-12,Active,2023-05-10
100000000509,309,38,1,76684,2018-05-11,Active,2020-02-09
100000000510,310,118,1,216284,2017-10-24,Active,2021-01-25
100000000511,310,107,1,248920,2020-03-14,Active,2022-10-16
100000000512,311,91,1,38996,2019-05-25,Active,2021-06-26
100000000513,312,59,4,1775155,2024-02-06,Active,2024-10-20
100000000514,313,60,1,149720,2017-02-03,Active,2018-07-22
100000000515,313,5,1,217161,2018-02-17,Active,2019-12-12
100000000516,313,68,3,159822,2024-07-26,Active,2026-06-10
100000000517,314,50,1,79275,2023-06-20,Inactive,2023-09-12
100000000518,315,7,1,74729,2021-07-04,Active,2026-03-16
100000000519,315,8,1,86282,2019-09-12,Active,2024-10-03
100000000520,316,34,1,123134,2018-04-25,Active,2020-03-28
100000000521,316,83,1,152748,2017-05-17,Active,2025-07-15
100000000522,316,10,4,452644,2017-04-16,Active,2017-12-19
100000000523,317,51,2,284668,2023-12-14,Active,2025-12-19
100000000524,318,76,1,34278,2020-02-25,Active,2024-02-27
100000000525,318,59,2,679480,2017-05-10,Active,2019-09-24
100000000526,319,104,1,197757,2019-04-04,Active,2023-12-07
100000000527,320,89,2,777780,2019-10-21,Active,2021-07-01
100000000528,321,94,1,48521,2021-09-21,Active,2022-12-24
100000000529,321,46,1,25507,2017-12-21,Active,2019-08-19
100000000530,322,63,4,3635291,2025-06-06,Active,2026-02-13
100000000531,323,93,1,281551,2024-01-16,Active,2025-09-28
100000000532,323,84,1,214293,2021-12-15,Active,2023-12-06
100000000533,324,79,3,240504,2025-05-03,Active,2025-10-26
100000000534,325,118,1,134979,2023-07-05,Inactive,2026-04-23
100000000535,326,71,1,287268,2023-01-27,Active,2023-06-17
100000000536,326,45,3,104724,2025-01-11,Active,2026-06-26
100000000537,327,40,2,1398134,2023-09-16,Inactive,2025-02-04
100000000538,327,104,2,1270900,2020-05-07,Active,2020-10-11
100000000539,328,76,2,1348546,2022-06-02,Active,2024-09-03
100000000540,329,83,1,122895,2019-04-24,Active,2021-01-18
100000000541,330,35,1,146838,2025-04-04,Active,2025-09-15
100000000542,330,80,2,1172943,2017-02-20,Active,2017-11-22
100000000543,331,68,1,81659,2018-03-30,Active,2021-12-13
100000000544,331,18,2,243217,2021-03-16,Active,2022-12-25
100000000545,332,55,1,106192,2019-08-02,Active,2020-03-05
100000000546,332,26,1,44042,2025-02-18,Active,2025-09-15
100000000547,333,70,1,140601,2021-03-06,Active,2022-11-15
100000000548,333,11,1,135573,2017-05-26,Active,2022-05-08
100000000549,333,44,2,340119,2020-01-08,Active,2021-01-01
100000000550,334,43,2,929666,2024-04-14,Active,2024-04-28
100000000551,334,56,1,120166,2023-05-26,Inactive,2025-06-13
100000000552,334,78,1,259987,2016-11-26,Inactive,2025-10-01
100000000553,335,69,1,240883,2021-08-31,Active,2023-11-02
100000000554,335,5,2,1384057,2022-04-24,Active,2025-04-11
100000000555,336,14,1,210030,2017-04-09,Active,2024-06-02
100000000556,336,5,2,674782,2023-11-13,Inactive,2024-06-08
100000000557,336,117,2,269297,2024-06-07,Inactive,2025-02-18
100000000558,337,58,1,249783,2021-07-02,Active,2023-10-30
100000000559,338,80,1,266648,2026-01-13,Active,2026-03-25
100000000560,339,16,1,291033,2017-01-17,Active,2021-11-14
100000000561,340,10,1,43667,2021-07-26,Active,2024-10-21
100000000562,340,36,1,253951,2025-03-20,Active,2026-03-09
100000000563,341,68,1,190828,2016-09-24,Active,2019-10-16
100000000564,341,20,1,7978,2023-12-27,Active,2025-07-08
100000000565,342,44,1,250990,2024-05-08,Active,2025-08-18
100000000566,343,111,1,96744,2018-12-04,Active,2022-08-29
100000000567,343,51,1,298232,2026-02-02,Active,2026-02-24
100000000568,343,16,1,101493,2018-12-11,Active,2025-06-29
100000000569,344,6,1,17376,2023-01-04,Active,2024-03-30
100000000570,345,112,1,237987,2018-08-31,Active,2020-10-20
100000000571,346,22,2,998595,2022-08-06,Active,2024-12-30
100000000572,347,116,1,135176,2017-12-28,Active,2020-03-26
100000000573,348,38,3,15758,2026-02-14,Active,2026-02-20
100000000574,348,35,1,170770,2018-11-13,Active,2024-10-27
100000000575,349,114,1,258052,2021-09-27,Active,2022-09-19
100000000576,350,97,1,52992,2023-11-03,Active,2025-07-23
100000000577,350,13,1,167359,2019-11-07,Active,2026-02-12
100000000578,351,64,2,1335253,2023-11-27,Active,2024-11-29
100000000579,351,90,3,105170,2017-02-05,Active,2020-04-30
100000000580,352,95,1,39002,2020-11-13,Active,2026-04-28
100000000581,353,18,1,193483,2018-06-28,Active,2019-05-30
100000000582,354,32,1,132741,2021-11-20,Active,2025-12-19
100000000583,354,108,1,16538,2025-01-15,Active,2025-08-23
100000000584,355,113,1,205399,2018-01-14,Active,2022-11-15
100000000585,355,57,2,833806,2018-04-03,Active,2020-07-02
100000000586,356,26,1,80476,2021-03-19,Active,2025-10-19
100000000587,356,83,1,286237,2021-07-25,Active,2022-05-11
100000000588,356,17,2,757050,2021-03-02,Active,2021-09-27
100000000589,357,95,1,54696,2020-08-10,Active,2020-11-12
100000000590,358,37,1,254164,2017-02-10,Active,2017-12-15
100000000591,358,32,1,33359,2022-02-01,Active,2024-01-04
100000000592,358,11,4,848820,2023-04-06,Active,2024-06-13
100000000593,359,119,1,24682,2020-02-01,Active,2025-04-25
100000000594,360,25,1,192054,2026-05-28,Active,2026-06-30
100000000595,361,34,1,27126,2025-01-30,Active,2025-03-16
100000000596,361,25,2,339518,2017-07-06,Active,2026-05-06
100000000597,362,58,1,122533,2019-11-26,Active,2022-06-20
100000000598,363,63,2,1088433,2026-04-17,Active,2026-06-10
100000000599,363,44,1,202152,2024-09-07,Active,2026-04-10
100000000600,364,37,1,138937,2021-05-17,Active,2022-07-28
100000000601,365,68,1,264197,2023-10-16,Active,2025-11-18
100000000602,365,89,1,110236,2021-12-18,Active,2024-02-06
100000000603,366,31,1,76583,2021-10-06,Active,2022-02-04
100000000604,367,23,1,179701,2020-09-08,Active,2021-08-10
100000000605,367,49,1,232434,2024-11-08,Active,2025-02-09
100000000606,368,40,1,72964,2022-06-02,Active,2023-08-16
100000000607,369,87,1,175526,2018-01-16,Active,2026-06-28
100000000608,370,70,1,163597,2017-06-11,Active,2023-10-01
100000000609,370,106,1,155105,2020-04-08,Active,2024-05-27
100000000610,370,77,1,286021,2019-08-07,Inactive,2024-07-04
100000000611,371,5,1,96907,2019-08-04,Active,2023-03-19
100000000612,372,17,4,3132435,2020-12-22,Active,2024-08-21
100000000613,373,92,3,53569,2016-11-07,Active,2017-10-27
100000000614,374,17,2,1240257,2017-06-17,Active,2022-01-17
100000000615,374,63,3,38621,2023-01-26,Active,2025-08-26
100000000616,375,43,2,1223182,2017-04-05,Active,2021-01-11
100000000617,376,23,1,34104,2026-01-29,Active,2026-02-07
100000000618,376,82,1,136065,2023-01-18,Active,2025-12-08
100000000619,377,49,3,67934,2022-09-10,Active,2023-06-03
100000000620,378,69,1,201002,2026-04-21,Active,2026-05-02
100000000621,379,112,1,206681,2020-09-21,Active,2021-02-25
100000000622,379,26,2,849984,2025-04-07,Active,2025-10-31
100000000623,380,97,1,165001,2026-05-26,Active,2026-06-24
100000000624,380,17,1,207428,2017-07-29,Active,2019-01-15
100000000625,380,98,1,58019,2020-06-23,Active,2024-07-22
100000000626,381,60,1,103942,2021-01-16,Active,2024-05-14
100000000627,381,107,2,1247176,2024-12-07,Active,2025-01-16
100000000628,382,42,2,752933,2020-04-30,Active,2023-01-12
100000000629,383,77,2,373109,2020-08-24,Active,2023-01-11
100000000630,384,58,1,162057,2021-11-15,Active,2023-12-28
100000000631,385,19,2,427647,2022-06-12,Active,2024-10-15
100000000632,386,64,1,23118,2024-01-13,Active,2024-04-03
100000000633,386,104,1,105352,2024-12-22,Active,2026-04-26
100000000634,387,71,2,299850,2023-10-16,Active,2025-09-12
100000000635,388,112,1,214065,2022-09-27,Active,2025-12-25
100000000636,388,50,1,206771,2022-07-09,Active,2023-12-06
100000000637,388,88,2,655978,2019-06-08,Active,2025-04-28
100000000638,389,15,1,76763,2024-06-17,Inactive,2026-03-04
100000000639,390,16,3,235944,2026-03-28,Active,2026-06-05
100000000640,391,85,2,71273,2019-09-19,Active,2025-03-21
100000000641,391,120,1,179363,2021-08-13,Active,2025-09-17
100000000642,392,99,1,131748,2021-12-02,Active,2024-02-08
100000000643,393,117,1,150040,2017-04-10,Active,2019-11-13
100000000644,394,51,1,52977,2021-07-29,Active,2022-10-27
100000000645,395,32,4,3617924,2022-05-20,Active,2026-05-04
100000000646,396,110,1,233881,2017-03-16,Active,2017-12-22
100000000647,396,27,1,51770,2017-11-25,Active,2025-05-20
100000000648,397,95,1,251582,2023-06-10,Active,2025-01-19
100000000649,397,113,1,104866,2019-01-18,Active,2023-05-06
100000000650,397,107,1,167649,2018-06-09,Active,2024-09-24
100000000651,398,86,3,162363,2019-02-13,Active,2023-06-06
100000000652,398,120,1,77115,2026-03-01,Active,2026-03-09
100000000653,399,87,1,25882,2019-05-12,Active,2023-12-20
100000000654,399,4,1,250426,2020-01-17,Inactive,2023-10-06
100000000655,400,51,2,400145,2025-10-15,Active,2026-04-03
100000000656,400,11,1,9715,2019-05-28,Active,2023-03-29
100000000657,401,98,2,32121,2019-03-13,Active,2019-11-05
100000000658,402,19,1,88029,2025-02-06,Active,2025-09-08
100000000659,403,73,4,4271789,2021-10-22,Inactive,2024-03-14
100000000660,404,21,1,182772,2022-05-25,Active,2022-08-03
100000000661,405,104,2,1498290,2022-03-23,Active,2023-11-04
100000000662,406,34,1,266584,2022-02-11,Active,2024-05-15
100000000663,406,12,1,202397,2016-08-31,Active,2019-12-11
100000000664,407,96,1,12539,2021-06-14,Active,2024-12-11
100000000665,408,62,1,59373,2019-01-16,Active,2021-04-22
100000000666,408,5,2,497717,2019-12-22,Active,2020-04-30
100000000667,409,47,1,78769,2023-07-08,Active,2024-06-12
100000000668,409,84,1,226207,2017-03-03,Active,2022-03-20
100000000669,410,98,1,59166,2016-09-11,Active,2019-07-10
100000000670,410,64,2,119079,2024-06-04,Active,2025-07-25
100000000671,411,91,1,36133,2026-01-02,Active,2026-07-02
100000000672,412,78,4,1452113,2025-06-11,Active,2026-02-07
100000000673,412,115,1,94694,2017-05-11,Active,2019-03-17
100000000674,413,93,1,229076,2021-12-07,Active,2025-08-24
100000000675,413,44,1,205200,2019-07-09,Active,2021-12-28
100000000676,414,44,2,1173011,2020-01-10,Active,2024-09-05
100000000677,414,64,3,43447,2025-09-17,Active,2025-09-25
100000000678,415,40,1,237672,2017-06-18,Active,2019-05-20
100000000679,415,57,2,124539,2020-04-12,Active,2022-02-08
100000000680,416,63,1,138140,2017-06-17,Active,2019-05-18
100000000681,417,2,1,170025,2018-11-20,Inactive,2021-05-15
100000000682,418,20,2,45423,2017-11-16,Active,2025-04-13
100000000683,419,24,2,138925,2021-11-08,Active,2025-07-22
100000000684,419,26,1,56821,2018-04-10,Active,2019-09-02
100000000685,420,102,1,231209,2025-12-22,Active,2026-01-27
100000000686,420,111,2,787674,2018-11-06,Active,2021-03-03
100000000687,420,106,2,608373,2019-10-21,Active,2022-12-05
100000000688,421,86,1,257848,2016-09-19,Active,2017-12-23
100000000689,422,54,1,246101,2024-10-12,Active,2026-04-02
100000000690,422,57,2,872855,2022-08-05,Active,2026-06-07
100000000691,423,76,3,67352,2022-04-11,Active,2023-08-06
100000000692,423,67,3,155065,2023-05-21,Active,2025-12-26
100000000693,423,110,2,740960,2020-10-04,Active,2021-08-31
100000000694,424,31,1,68959,2023-09-07,Active,2025-05-04
100000000695,425,118,1,82307,2020-12-08,Active,2021-04-28
100000000696,426,119,1,272238,2018-02-08,Active,2026-03-28
100000000697,427,102,1,60829,2021-07-21,Active,2021-08-14
100000000698,427,32,1,288356,2019-05-22,Active,2024-02-02
100000000699,428,6,1,230409,2018-03-12,Active,2022-10-14
100000000700,429,74,1,35216,2018-12-18,Active,2026-04-21
100000000701,429,23,3,102258,2021-07-31,Active,2025-10-27
100000000702,430,21,2,1284579,2019-11-20,Active,2025-04-19
100000000703,431,101,1,230935,2021-10-22,Active,2025-10-02
100000000704,432,114,1,272821,2022-12-08,Active,2023-03-15
100000000705,433,115,1,17796,2018-04-11,Active,2023-05-11
100000000706,434,8,1,225719,2021-01-29,Active,2026-05-23
100000000707,434,31,1,53440,2017-05-28,Active,2020-06-10
100000000708,435,67,4,1680942,2023-09-01,Active,2025-06-09
100000000709,435,36,3,134313,2016-08-21,Active,2020-10-05
100000000710,435,28,2,851949,2019-09-02,Active,2022-10-25
100000000711,436,48,3,61619,2020-06-05,Active,2024-04-10
100000000712,437,120,3,200134,2023-12-24,Active,2024-07-22
100000000713,438,111,1,239202,2020-05-22,Active,2023-03-23
100000000714,439,57,1,261394,2022-11-13,Active,2023-05-21
100000000715,440,10,1,142215,2023-10-28,Active,2025-10-11
100000000716,440,30,2,832802,2025-01-10,Active,2026-04-21
100000000717,440,26,1,157607,2023-05-10,Active,2023-06-15
100000000718,441,48,3,21236,2017-03-11,Active,2019-10-18
100000000719,442,116,1,159168,2017-10-16,Active,2022-07-13
100000000720,442,21,1,226579,2022-08-28,Active,2023-12-08
100000000721,442,114,1,177369,2017-07-29,Active,2019-05-15
100000000722,443,13,1,34799,2018-11-22,Active,2022-08-15
100000000723,444,8,2,1464088,2017-01-31,Active,2025-03-02
100000000724,445,34,1,176778,2018-09-14,Active,2021-04-07
100000000725,445,52,2,784874,2020-03-28,Active,2020-10-16
100000000726,445,83,3,148469,2021-07-02,Active,2026-04-15
100000000727,446,11,4,2016668,2025-07-06,Active,2026-04-04
100000000728,447,26,1,178029,2017-03-28,Active,2019-07-22
100000000729,448,56,1,194191,2020-05-01,Active,2024-10-23
100000000730,449,87,1,37139,2021-03-23,Active,2025-07-09
100000000731,449,78,3,129031,2023-12-03,Active,2025-09-15
100000000732,449,83,2,36624,2025-07-28,Active,2025-12-13
100000000733,450,34,2,333007,2016-09-17,Active,2025-03-13
100000000734,451,117,2,1157602,2017-11-15,Active,2023-11-29
100000000735,452,5,1,106617,2018-04-15,Active,2023-07-05
100000000736,452,103,1,181750,2016-08-13,Active,2021-02-09
100000000737,453,29,1,202414,2019-09-16,Active,2025-04-10
100000000738,454,98,1,292630,2018-04-09,Active,2020-02-13
100000000739,455,108,1,288542,2020-09-03,Active,2024-04-15
100000000740,456,96,1,184236,2025-09-21,Active,2026-02-03
100000000741,456,118,1,270650,2023-01-29,Active,2023-08-02
100000000742,457,95,2,1144737,2025-03-04,Active,2026-02-21
100000000743,458,113,1,254960,2023-05-27,Active,2023-10-28
100000000744,458,59,1,145002,2023-07-30,Active,2025-09-05
100000000745,459,64,1,69125,2020-03-06,Active,2025-04-30
100000000746,459,42,1,70278,2022-10-24,Active,2026-06-08
100000000747,460,33,1,183479,2022-03-27,Active,2024-10-27
100000000748,460,95,1,83869,2026-04-25,Active,2026-05-25
100000000749,461,101,2,1491027,2016-08-29,Active,2026-04-17
100000000750,462,9,1,172899,2019-10-26,Active,2022-02-15
100000000751,463,21,1,50701,2021-10-14,Active,2023-07-05
100000000752,464,23,1,185264,2023-03-06,Active,2024-01-11
100000000753,465,117,1,63424,2018-03-03,Active,2022-08-26
100000000754,465,33,1,234218,2020-01-25,Active,2023-06-01
100000000755,466,10,3,191433,2019-10-23,Active,2020-03-10
100000000756,467,26,1,95724,2019-11-25,Active,2026-04-09
100000000757,468,9,1,211285,2021-05-10,Active,2025-08-18
100000000758,469,74,1,71506,2025-08-30,Active,2025-09-24
100000000759,470,57,2,477616,2018-09-02,Active,2020-03-12
100000000760,471,114,1,22808,2025-03-25,Active,2025-06-08
100000000761,472,38,1,151852,2021-07-15,Active,2024-09-21
100000000762,473,88,1,10515,2022-09-16,Active,2023-07-24
100000000763,473,79,1,150851,2018-04-08,Active,2023-01-06
