customer_code,first_name,last_name,gender,date_of_birth,email,phone,city,state,annual_income,credit_score,join_date,customer_status
CUST000188,Arjun,Sharma,Male,1964-06-13,arjun.sharma188@gmail.com,9477962806,Bhopal,Madhya Pradesh,2816816,608,2021-01-09,Active
CUST000189,Aman,Bose,Male,1967-09-30,aman.bose189@gmail.com,6311540547,Indore,Madhya Pradesh,2980482,466,2020-03-14,Active
CUST000190,Shreya,Iyer,Female,1970-07-03,shreya.iyer190@gmail.com,7044339698,Nagpur,Maharashtra,759159,743,2023-04-24,Active
CUST000191,Nandini,Jain,Female,1977-03-04,nandini.jain191@gmail.com,9689488816,Bhopal,Madhya Pradesh,384044,836,2020-12-02,Active
CUST000192,Mohit,Joshi,Male,1973-03-23,mohit.joshi192@gmail.com,8918272272,Kochi,Kerala,1689521,844,2016-12-20,Active
CUST000193,Radhika,Singh,Female,1999-12-29,radhika.singh193@gmail.com,7152711646,Indore,Madhya Pradesh,276092,596,2021-01-10,Active
CUST000194,Vivaan,Jain,Male,1966-11-22,vivaan.jain194@gmail.com,8781856592,Kolkata,West Bengal,2726961,444,2025-05-03,Active
CUST000195,Muskan,Pandey,Female,1962-06-25,muskan.pandey195@gmail.com,6075392362,Nagpur,Maharashtra,2064576,563,2017-05-24,Inactive
CUST000196,Pooja,Agarwal,Female,1995-07-20,pooja.agarwal196@gmail.com,6834396257,Hyderabad,Telangana,425307,334,2023-07-30,Active
CUST000197,Muskan,Gupta,Female,1956-10-26,muskan.gupta197@gmail.com,8585827349,Surat,Gujarat,2308136,503,2022-06-30,Active
CUST000198,Nandini,Nair,Female,1958-08-25,nandini.nair198@gmail.com,6183438550,Bengaluru,Karnataka,257070,662,2019-05-21,Active
CUST000199,Siddharth,Jain,Male,2004-02-03,siddharth.jain199@gmail.com,8992342758,Surat,Gujarat,2672652,491,2024-07-15,Active
CUST000200,Ritik,Singh,Male,1975-09-12,ritik.singh200@gmail.com,6527636141,Hyderabad,Telangana,1060073,514,2020-02-20,Active
CUST000201,Anjali,Singh,Female,2003-02-28,anjali.singh201@gmail.com,7179781592,Ahmedabad,Gujarat,2390188,559,2025-04-25,Active
CUST000202,Meera,Agarwal,Female,1966-09-26,meera.agarwal202@gmail.com,9874523495,Kolkata,West Bengal,1750580,688,2023-05-15,Active
CUST000203,Riya,Mishra,Female,1951-12-19,riya.mishra203@gmail.com,9769149489,Kanpur,Uttar Pradesh,2713234,396,2024-06-07,Active
CUST000204,Nandini,Mehta,Female,2007-07-28,nandini.mehta204@gmail.com,9204624632,Bengaluru,Karnataka,2938243,797,2022-03-28,Active
CUST000205,Ayush,Pandey,Male,1953-02-27,ayush.pandey205@gmail.com,7795545820,Surat,Gujarat,642994,509,2021-01-02,Active
CUST000206,Raj,Sharma,Male,1984-06-14,raj.sharma206@gmail.com,7459184659,Bengaluru,Karnataka,1273347,469,2017-05-04,Active
CUST000207,Raj,Jain,Male,2004-04-20,raj.jain207@gmail.com,6239012534,Bhopal,Madhya Pradesh,2944220,368,2017-10-06,Active
CUST000208,Diya,Joshi,Female,1974-09-11,diya.joshi208@gmail.com,7654610210,Patna,Bihar,1577156,352,2017-03-16,Inactive
CUST000209,Krishna,Bose,Male,1995-02-22,krishna.bose209@gmail.com,9676718685,Ahmedabad,Gujarat,603098,888,2020-11-22,Active
CUST000210,Mohit,Singh,Male,2003-04-16,mohit.singh210@gmail.com,9996858194,Ahmedabad,Gujarat,1091104,615,2026-05-24,Active
CUST000211,Ananya,Chauhan,Female,1981-08-28,ananya.chauhan211@gmail.com,8178337504,Ahmedabad,Gujarat,702468,879,2026-04-15,Active
CUST000212,Neha,Verma,Female,1992-08-03,neha.verma212@gmail.com,6358075565,Mumbai,Maharashtra,437978,583,2021-05-30,Active
CUST000213,Ananya,Yadav,Female,1986-10-29,ananya.yadav213@gmail.com,8775216039,Hyderabad,Telangana,2417804,873,2023-04-08,Active
CUST000214,Varun,Gupta,Male,1975-04-04,varun.gupta214@gmail.com,7298873009,Lucknow,Uttar Pradesh,1960102,620,2022-01-08,Active
CUST000215,Raj,Singh,Male,1961-03-17,raj.singh215@gmail.com,8305807657,Bhopal,Madhya Pradesh,1888681,887,2018-08-24,Active
CUST000216,Rohan,Singh,Male,2000-09-19,rohan.singh216@gmail.com,8119075886,Mumbai,Maharashtra,2504241,562,2019-08-16,Active
CUST000217,Akash,Patel,Male,1973-08-19,akash.patel217@gmail.com,8660832253,Pune,Maharashtra,2939185,577,2024-11-22,Active
CUST000218,Rahul,Gupta,Male,2003-02-28,rahul.gupta218@gmail.com,9428243740,Mumbai,Maharashtra,731664,306,2023-04-20,Active
CUST000219,Sneha,Verma,Female,1992-07-15,sneha.verma219@gmail.com,7966770470,Noida,Uttar Pradesh,2840503,833,2023-06-15,Active
CUST000220,Manav,Patel,Male,1967-04-21,manav.patel220@gmail.com,8565705543,Chennai,Tamil Nadu,856507,517,2024-12-28,Active
CUST000221,Rishi,Bose,Male,2001-03-06,rishi.bose221@gmail.com,7247051757,Bhopal,Madhya Pradesh,1734412,478,2018-02-28,Active
CUST000222,Aarav,Kulkarni,Male,1986-08-11,aarav.kulkarni222@gmail.com,9279977251,Jaipur,Rajasthan,329679,752,2020-02-05,Active
CUST000223,Simran,Verma,Female,1962-07-09,simran.verma223@gmail.com,7577655836,Bengaluru,Karnataka,377444,641,2017-10-23,Active
CUST000224,Ananya,Bose,Female,1967-03-21,ananya.bose224@gmail.com,7703542989,Delhi,Delhi,2842878,545,2017-11-15,Active
CUST000225,Muskan,Kulkarni,Female,1951-10-16,muskan.kulkarni225@gmail.com,9282975665,Bhopal,Madhya Pradesh,251493,619,2021-04-06,Active
CUST000226,Meera,Reddy,Female,2007-04-20,meera.reddy226@gmail.com,8997506304,Mumbai,Maharashtra,814910,333,2024-09-16,Active
CUST000227,Mohit,Jain,Male,1965-06-01,mohit.jain227@gmail.com,8580317608,Gurgaon,Haryana,654317,777,2022-03-14,Active
CUST000228,Shreya,Iyer,Female,1978-03-05,shreya.iyer228@gmail.com,9648622133,Noida,Uttar Pradesh,1366558,734,2017-04-10,Inactive
CUST000229,Siddharth,Kapoor,Male,1991-01-10,siddharth.kapoor229@gmail.com,9193630989,Gurgaon,Haryana,377198,739,2021-02-23,Inactive
CUST000230,Khushi,Kulkarni,Female,1982-11-27,khushi.kulkarni230@gmail.com,8999949856,Mumbai,Maharashtra,868719,789,2022-05-10,Active
CUST000231,Akash,Patel,Male,1997-06-02,akash.patel231@gmail.com,8725507729,Kochi,Kerala,2515406,659,2022-05-03,Active
CUST000232,Ayush,Sharma,Male,1998-12-22,ayush.sharma232@gmail.com,9950456806,Kanpur,Uttar Pradesh,2169338,547,2017-09-26,Active
CUST000233,Khushi,Joshi,Female,1985-02-23,khushi.joshi233@gmail.com,6487581610,Surat,Gujarat,627109,618,2021-05-25,Active
CUST000234,Krishna,Nair,Male,1992-02-16,krishna.nair234@gmail.com,7962905936,Pune,Maharashtra,2184179,354,2019-03-12,Active
CUST000235,Nikhil,Singh,Male,1975-12-25,nikhil.singh235@gmail.com,7244608445,Pune,Maharashtra,1363173,774,2021-10-03,Active
CUST000236,Meera,Chauhan,Female,1966-05-21,meera.chauhan236@gmail.com,7561422158,Kochi,Kerala,1371667,567,2023-05-13,Active
CUST000237,Riya,Singh,Female,1980-01-23,riya.singh237@gmail.com,7159744417,Nagpur,Maharashtra,797929,450,2017-03-04,Active
CUST000238,Aditi,Jain,Female,1950-10-24,aditi.jain238@gmail.com,7571555524,Hyderabad,Telangana,1062939,780,2021-01-31,Active
CUST000239,Krishna,Joshi,Male,1956-01-18,krishna.joshi239@gmail.com,6541812298,Delhi,Delhi,2026080,724,2025-08-10,Active
CUST000240,Kavya,Kulkarni,Female,1999-06-03,kavya.kulkarni240@gmail.com,9356982589,Chennai,Tamil Nadu,2849948,631,2018-03-06,Active
CUST000241,Ayush,Iyer,Male,2006-07-29,ayush.iyer241@gmail.com,9587436745,Indore,Madhya Pradesh,2540296,790,2021-03-09,Active
CUST000242,Shivam,Jain,Male,1993-03-26,shivam.jain242@gmail.com,8538526861,Chandigarh,Punjab,1042489,896,2023-09-15,Active
CUST000243,Aditi,Singh,Female,1983-02-09,aditi.singh243@gmail.com,9469913586,Jaipur,Rajasthan,2664118,721,2025-07-26,Inactive
CUST000244,Raj,Mishra,Male,1969-05-29,raj.mishra244@gmail.com,9913405329,Mumbai,Maharashtra,1882587,548,2025-11-27,Active
CUST000245,Kavya,Jain,Female,1997-02-18,kavya.jain245@gmail.com,7831347451,Indore,Madhya Pradesh,1664815,771,2017-03-24,Active
CUST000246,Radhika,Iyer,Female,1984-03-29,radhika.iyer246@gmail.com,6406375901,Surat,Gujarat,2557339,406,2021-10-17,Active
CUST000247,Sneha,Nair,Female,1962-11-29,sneha.nair247@gmail.com,8884353925,Kochi,Kerala,1174722,483,2017-12-20,Active
CUST000248,Varun,Joshi,Male,1956-09-04,varun.joshi248@gmail.com,8572443074,Chennai,Tamil Nadu,820775,331,2024-11-05,Active
CUST000249,Sakshi,Verma,Female,1992-04-02,sakshi.verma249@gmail.com,6635188078,Noida,Uttar Pradesh,1209387,791,2020-01-19,Inactive
CUST000250,Aditi,Bose,Female,1986-07-18,aditi.bose250@gmail.com,9431571300,Pune,Maharashtra,2207165,604,2017-12-14,Inactive
CUST000251,Shreya,Nair,Female,1973-07-23,shreya.nair251@gmail.com,9320026689,Kolkata,West Bengal,2620818,716,2019-02-24,Inactive
CUST000252,Manav,Iyer,Male,1978-02-18,manav.iyer252@gmail.com,6860303061,Noida,Uttar Pradesh,2112336,641,2025-02-11,Active
CUST000253,Mohit,Das,Male,1953-03-14,mohit.das253@gmail.com,7882811585,Jaipur,Rajasthan,1732304,307,2023-03-25,Active
CUST000254,Diya,Bose,Female,1973-01-28,diya.bose254@gmail.com,8222272038,Kolkata,West Bengal,325650,350,2023-06-01,Active
CUST000255,Radhika,Joshi,Female,1962-07-31,radhika.joshi255@gmail.com,8328222500,Hyderabad,Telangana,1255185,419,2026-01-27,Active
CUST000256,Siddharth,Sharma,Male,1980-01-12,siddharth.sharma256@gmail.com,9309031910,Pune,Maharashtra,2650946,536,2020-09-17,Active
CUST000257,Kavya,Bose,Female,2004-04-16,kavya.bose257@gmail.com,8309038697,Pune,Maharashtra,1946536,327,2017-11-13,Active
CUST000258,Ritik,Pandey,Male,1981-02-11,ritik.pandey258@gmail.com,6108769312,Noida,Uttar Pradesh,2277231,863,2022-10-06,Active
CUST000259,Akash,Kapoor,Male,1950-08-11,akash.kapoor259@gmail.com,6751729944,Lucknow,Uttar Pradesh,1192881,591,2021-05-27,Active
CUST000260,Nikhil,Singh,Male,1979-04-29,nikhil.singh260@gmail.com,9958770304,Jaipur,Rajasthan,2581369,683,2016-08-29,Active
CUST000261,Shreya,Pandey,Female,1981-03-02,shreya.pandey261@gmail.com,8481360592,Chandigarh,Punjab,813042,630,2021-05-23,Active
CUST000262,Mohit,Mehta,Male,2005-09-23,mohit.mehta262@gmail.com,7169765927,Hyderabad,Telangana,2881224,330,2019-11-13,Inactive
CUST000263,Akash,Sharma,Male,2004-08-05,akash.sharma263@gmail.com,7854318276,Noida,Uttar Pradesh,1283309,397,2024-02-14,Inactive
CUST000264,Meera,Reddy,Female,1983-10-17,meera.reddy264@gmail.com,9616716567,Indore,Madhya Pradesh,1959011,865,2025-06-29,Active
CUST000265,Arjun,Singh,Male,2008-02-12,arjun.singh265@gmail.com,9292048753,Mumbai,Maharashtra,955662,646,2018-08-21,Active
CUST000266,Vivaan,Singh,Male,1982-09-03,vivaan.singh266@gmail.com,6066340746,Ahmedabad,Gujarat,2708219,690,2018-11-23,Active
CUST000267,Arjun,Yadav,Male,1964-06-16,arjun.yadav267@gmail.com,9890322239,Jaipur,Rajasthan,2965082,496,2021-05-17,Active
CUST000268,Ananya,Reddy,Female,1977-01-01,ananya.reddy268@gmail.com,6040513989,Jaipur,Rajasthan,1621647,566,2016-08-27,Inactive
CUST000269,Siddharth,Verma,Male,1952-03-15,siddharth.verma269@gmail.com,9417997150,Nagpur,Maharashtra,1410719,628,2023-04-29,Active
CUST000270,Simran,Chauhan,Female,1958-01-14,simran.chauhan270@gmail.com,8066476969,Delhi,Delhi,1916410,420,2026-04-27,Inactive
CUST000271,Shreya,Kapoor,Female,1967-01-12,shreya.kapoor271@gmail.com,6846893009,Kochi,Kerala,2458516,699,2018-12-07,Active
CUST000272,Muskan,Pandey,Female,2007-05-11,muskan.pandey272@gmail.com,9685428767,Chandigarh,Punjab,1634291,432,2020-08-02,Active
CUST000273,Sakshi,Iyer,Female,2006-11-26,sakshi.iyer273@gmail.com,6824640771,Chennai,Tamil Nadu,1257306,363,2024-07-22,Inactive
CUST000274,Neha,Pandey,Female,2007-06-15,neha.pandey274@gmail.com,8001249948,Surat,Gujarat,1934876,574,2019-06-11,Inactive
CUST000275,Rahul,Joshi,Male,1978-05-27,rahul.joshi275@gmail.com,7228678442,Kolkata,West Bengal,726749,774,2021-10-05,Active
CUST000276,Raj,Yadav,Male,1970-09-12,raj.yadav276@gmail.com,7158284025,Bengaluru,Karnataka,2200631,787,2025-06-03,Active
CUST000277,Aditya,Kulkarni,Male,1976-12-10,aditya.kulkarni277@gmail.com,8997975933,Bengaluru,Karnataka,1110184,330,2023-01-16,Active
CUST000278,Aditi,Patel,Female,1976-12-24,aditi.patel278@gmail.com,7857318098,Mumbai,Maharashtra,1270152,461,2026-04-15,Active
CUST000279,Kavya,Agarwal,Female,1998-11-23,kavya.agarwal279@gmail.com,6009254826,Hyderabad,Telangana,870545,421,2024-07-25,Active
CUST000280,Neha,Kapoor,Female,1958-05-27,neha.kapoor280@gmail.com,6980463269,Chennai,Tamil Nadu,2571651,810,2025-12-30,Active
CUST000281,Mohit,Gupta,Male,1989-05-02,mohit.gupta281@gmail.com,9948751370,Hyderabad,Telangana,649856,322,2018-11-17,Active
CUST000282,Arjun,Iyer,Male,1952-09-10,arjun.iyer282@gmail.com,7183475472,Nagpur,Maharashtra,1119684,870,2025-03-06,Active
CUST000283,Aanya,Patel,Female,2001-05-02,aanya.patel283@gmail.com,6243123136,Kanpur,Uttar Pradesh,1214288,503,2017-06-29,Active
CUST000284,Neha,Nair,Female,1951-11-22,neha.nair284@gmail.com,8897996594,Chandigarh,Punjab,1494734,862,2025-02-25,Active
CUST000285,Neha,Reddy,Female,1979-08-20,neha.reddy285@gmail.com,9116908196,Delhi,Delhi,1638063,543,2023-02-03,Active
CUST000286,Rohan,Verma,Male,1976-07-04,rohan.verma286@gmail.com,9713258033,Kochi,Kerala,1542434,572,2020-04-07,Active
CUST000287,Rahul,Gupta,Male,1951-11-19,rahul.gupta287@gmail.com,9261586454,Ahmedabad,Gujarat,1508602,673,2018-06-06,Inactive
CUST000288,Rishi,Jain,Male,1955-07-26,rishi.jain288@gmail.com,7549525669,Hyderabad,Telangana,699902,735,2020-04-20,Active
CUST000289,Nandini,Verma,Female,1996-02-07,nandini.verma289@gmail.com,6228255189,Surat,Gujarat,2370333,379,2022-12-24,Inactive
CUST000290,Aditi,Iyer,Female,1968-09-06,aditi.iyer290@gmail.com,8144561896,Surat,Gujarat,514722,791,2021-10-09,Active
CUST000291,Sakshi,Yadav,Female,1985-10-29,sakshi.yadav291@gmail.com,6878554207,Gurgaon,Haryana,2795359,361,2019-04-09,Active
CUST000292,Ishita,Verma,Female,1992-05-25,ishita.verma292@gmail.com,9483827807,Indore,Madhya Pradesh,728554,627,2024-08-17,Active
CUST000293,Khushi,Bose,Female,1992-03-31,khushi.bose293@gmail.com,7126891100,Mumbai,Maharashtra,1859683,807,2025-11-29,Active
CUST000294,Rishi,Kapoor,Male,1975-06-16,rishi.kapoor294@gmail.com,8329445259,Kanpur,Uttar Pradesh,2206797,842,2022-06-01,Active
CUST000295,Riya,Jain,Female,1974-05-02,riya.jain295@gmail.com,7282599807,Indore,Madhya Pradesh,970640,332,2023-06-09,Active
CUST000296,Manav,Patel,Male,1969-06-12,manav.patel296@gmail.com,6742389449,Kolkata,West Bengal,372058,705,2017-10-04,Active
CUST000297,Khushi,Das,Female,1979-03-26,khushi.das297@gmail.com,9302136284,Bhopal,Madhya Pradesh,1437364,767,2020-06-13,Active
CUST000298,Mohit,Verma,Male,2006-07-11,mohit.verma298@gmail.com,8531782129,Indore,Madhya Pradesh,1731698,622,2023-01-31,Active
CUST000299,Vivaan,Kulkarni,Male,1950-07-13,vivaan.kulkarni299@gmail.com,7425876600,Noida,Uttar Pradesh,716753,350,2021-06-13,Active
CUST000300,Meera,Yadav,Female,1987-06-14,meera.yadav300@gmail.com,8271589667,Jaipur,Rajasthan,599751,900,2017-01-28,Active
CUST000301,Rohan,Yadav,Male,1993-10-20,rohan.yadav301@gmail.com,8925839407,Pune,Maharashtra,2448341,603,2022-11-03,Active
CUST000302,Neha,Kulkarni,Female,2002-02-17,neha.kulkarni302@gmail.com,7189067892,Jaipur,Rajasthan,2201365,341,2024-09-02,Active
CUST000303,Arjun,Mishra,Male,1978-07-11,arjun.mishra303@gmail.com,6388719800,Bengaluru,Karnataka,374377,510,2020-10-29,Active
CUST000304,Riya,Nair,Female,1980-04-29,riya.nair304@gmail.com,7188704155,Jaipur,Rajasthan,2677470,772,2018-11-06,Active
CUST000305,Shreya,Jain,Female,1998-05-06,shreya.jain305@gmail.com,9697172889,Delhi,Delhi,2378918,617,2024-11-29,Active
CUST000306,Neha,Chauhan,Female,1992-11-30,neha.chauhan306@gmail.com,7656486737,Pune,Maharashtra,1873897,357,2022-08-11,Active
CUST000307,Sneha,Singh,Female,1970-05-12,sneha.singh307@gmail.com,8161255143,Pune,Maharashtra,900258,357,2016-09-10,Inactive
CUST000308,Nandini,Pandey,Female,1955-09-18,nandini.pandey308@gmail.com,8923228445,Kolkata,West Bengal,1346303,565,2023-02-28,Active
CUST000309,Kavya,Jain,Female,1958-11-10,kavya.jain309@gmail.com,7530580869,Delhi,Delhi,574004,390,2025-05-18,Active
CUST000310,Akash,Verma,Male,2004-08-14,akash.verma310@gmail.com,8845606714,Surat,Gujarat,926752,357,2023-04-16,Active
CUST000311,Simran,Mishra,Female,1964-10-10,simran.mishra311@gmail.com,7923066135,Gurgaon,Haryana,1792063,436,2019-03-31,Active
CUST000312,Shreya,Das,Female,1968-11-16,shreya.das312@gmail.com,7260688284,Noida,Uttar Pradesh,598168,534,2017-05-06,Active
CUST000313,Aditi,Singh,Female,1953-03-14,aditi.singh313@gmail.com,8060330558,Hyderabad,Telangana,1755847,630,2018-01-28,Active
CUST000314,Aditi,Chauhan,Female,1986-05-30,aditi.chauhan314@gmail.com,8337430165,Delhi,Delhi,2462409,385,2024-02-29,Active
CUST000315,Shreya,Bose,Female,2004-07-20,shreya.bose315@gmail.com,6041674751,Mumbai,Maharashtra,1615148,422,2022-05-14,Active
CUST000316,Akash,Pandey,Male,1952-03-31,akash.pandey316@gmail.com,7387927132,Hyderabad,Telangana,2508147,526,2022-06-04,Active
CUST000317,Nandini,Chauhan,Female,1990-09-04,nandini.chauhan317@gmail.com,9742020634,Nagpur,Maharashtra,1488421,474,2019-12-07,Active
CUST000318,Nandini,Pandey,Female,2005-10-25,nandini.pandey318@gmail.com,6371976135,Chennai,Tamil Nadu,1279441,734,2022-02-23,Active
CUST000319,Pooja,Iyer,Female,2001-04-18,pooja.iyer319@gmail.com,7522672205,Delhi,Delhi,2098141,590,2020-09-06,Active
CUST000320,Aanya,Reddy,Female,1989-07-31,aanya.reddy320@gmail.com,9454647891,Chandigarh,Punjab,1384706,655,2021-07-10,Active
CUST000321,Muskan,Singh,Female,1985-10-04,muskan.singh321@gmail.com,8684334910,Chennai,Tamil Nadu,869100,311,2021-05-19,Active
CUST000322,Shreya,Bose,Female,1971-12-17,shreya.bose322@gmail.com,6532827916,Hyderabad,Telangana,1517859,436,2021-12-16,Active
CUST000323,Akash,Joshi,Male,1971-10-23,akash.joshi323@gmail.com,7842768118,Pune,Maharashtra,1182682,376,2021-01-06,Inactive
CUST000324,Raj,Nair,Male,1957-06-17,raj.nair324@gmail.com,9028031022,Bengaluru,Karnataka,1334810,853,2019-03-03,Active
CUST000325,Raj,Patel,Male,1995-11-27,raj.patel325@gmail.com,9741406861,Pune,Maharashtra,1173237,649,2021-10-13,Inactive
CUST000326,Sakshi,Kulkarni,Female,1980-07-28,sakshi.kulkarni326@gmail.com,7568001184,Indore,Madhya Pradesh,1161622,524,2025-02-18,Inactive
CUST000327,Priya,Chauhan,Female,1993-09-10,priya.chauhan327@gmail.com,8765136925,Kanpur,Uttar Pradesh,1850324,760,2020-06-20,Active
CUST000328,Shivam,Singh,Male,1966-06-02,shivam.singh328@gmail.com,8577243493,Mumbai,Maharashtra,2892563,700,2020-08-13,Active
CUST000329,Raj,Chauhan,Male,1973-06-17,raj.chauhan329@gmail.com,9009166741,Delhi,Delhi,748594,499,2018-12-29,Active
CUST000330,Shivam,Chauhan,Male,1977-06-26,shivam.chauhan330@gmail.com,6523615495,Bhopal,Madhya Pradesh,2211242,471,2024-07-05,Active
CUST000331,Nandini,Pandey,Female,1982-05-11,nandini.pandey331@gmail.com,6998986726,Indore,Madhya Pradesh,2161325,504,2018-11-29,Active
CUST000332,Mohit,Joshi,Male,1977-12-03,mohit.joshi332@gmail.com,6316762902,Delhi,Delhi,666873,857,2022-07-02,Active
CUST000333,Ishita,Chauhan,Female,1995-05-18,ishita.chauhan333@gmail.com,8347994864,Jaipur,Rajasthan,897940,662,2019-06-07,Active
CUST000334,Aanya,Chauhan,Female,1999-11-20,aanya.chauhan334@gmail.com,6645186438,Kolkata,West Bengal,852018,462,2020-08-19,Active
CUST000335,Pooja,Agarwal,Female,1992-09-13,pooja.agarwal335@gmail.com,7686431676,Ahmedabad,Gujarat,2363320,686,2020-05-29,Active
CUST000336,Nikhil,Kulkarni,Male,1999-03-12,nikhil.kulkarni336@gmail.com,7842154480,Hyderabad,Telangana,1021948,339,2021-05-02,Inactive
CUST000337,Manav,Mishra,Male,1969-11-06,manav.mishra337@gmail.com,9139157691,Mumbai,Maharashtra,2572005,342,2024-09-29,Active
CUST000338,Rahul,Iyer,Male,1970-11-24,rahul.iyer338@gmail.com,8759347528,Bhopal,Madhya Pradesh,2239833,729,2026-01-19,Active
CUST000339,Kavya,Yadav,Female,1993-10-01,kavya.yadav339@gmail.com,8375839857,Delhi,Delhi,2354860,554,2021-04-09,Active
CUST000340,Vivaan,Sharma,Male,1989-11-10,vivaan.sharma340@gmail.com,7267366168,Patna,Bihar,1352844,623,2022-04-05,Active
CUST000341,Riya,Kulkarni,Female,1952-08-02,riya.kulkarni341@gmail.com,7914220882,Nagpur,Maharashtra,2274423,339,2022-12-27,Active
CUST000342,Priya,Joshi,Female,1992-11-18,priya.joshi342@gmail.com,9241423560,Hyderabad,Telangana,1622463,471,2023-01-23,Active
CUST000343,Arjun,Mishra,Male,1988-08-27,arjun.mishra343@gmail.com,9718660959,Noida,Uttar Pradesh,1932722,636,2023-09-30,Active
CUST000344,Muskan,Jain,Female,1983-04-20,muskan.jain344@gmail.com,6999153579,Bengaluru,Karnataka,465474,556,2021-04-27,Active
CUST000345,Meera,Gupta,Female,1985-08-05,meera.gupta345@gmail.com,8862850449,Gurgaon,Haryana,499634,549,2023-06-10,Active
CUST000346,Aditya,Iyer,Male,1999-08-24,aditya.iyer346@gmail.com,8606524913,Mumbai,Maharashtra,380815,444,2016-12-22,Active
CUST000347,Aman,Mishra,Male,1998-10-22,aman.mishra347@gmail.com,7907610421,Noida,Uttar Pradesh,559397,454,2025-06-07,Active
CUST000348,Raj,Joshi,Male,1978-01-15,raj.joshi348@gmail.com,9090732129,Bhopal,Madhya Pradesh,2499896,404,2018-11-27,Active
CUST000349,Akash,Mehta,Male,1972-11-01,akash.mehta349@gmail.com,8737935864,Indore,Madhya Pradesh,647572,355,2021-03-17,Active
CUST000350,Nandini,Gupta,Female,1974-04-13,nandini.gupta350@gmail.com,7885842477,Lucknow,Uttar Pradesh,1731189,355,2022-11-18,Active
CUST000351,Arjun,Kulkarni,Male,1979-06-23,arjun.kulkarni351@gmail.com,6339259134,Chennai,Tamil Nadu,1890809,368,2018-07-11,Active
CUST000352,Rishi,Jain,Male,1989-12-20,rishi.jain352@gmail.com,8750231929,Indore,Madhya Pradesh,2268356,665,2019-08-11,Active
CUST000353,Mohit,Bose,Male,2000-11-06,mohit.bose353@gmail.com,6654439074,Delhi,Delhi,360201,567,2018-08-17,Active
CUST000354,Ritik,Joshi,Male,1998-09-27,ritik.joshi354@gmail.com,7530514725,Indore,Madhya Pradesh,686842,529,2018-07-12,Active
CUST000355,Aanya,Das,Female,1956-01-27,aanya.das355@gmail.com,9544632841,Gurgaon,Haryana,487083,802,2024-06-10,Active
CUST000356,Muskan,Jain,Female,1961-02-09,muskan.jain356@gmail.com,6810855325,Indore,Madhya Pradesh,972227,718,2019-11-28,Active
